ProjectID,Date,EmployeeID,StoryID,Hours
16478920,8/22/2022,789654,393,6.3
16478920,8/22/2022,654123,930,3
16478920,8/22/2022,123654,438,7.1
16478920,8/22/2022,456987,313,2
16478920,8/22/2022,547812,30,7.9
16478920,8/22/2022,982147,721,3.7
16478920,8/22/2022,854187,575,6.6
16478920,8/22/2022,683192,544,2.1
16478920,8/22/2022,885962,505,6.8
16478920,8/23/2022,125689,267,8
16478920,8/23/2022,127843,766,7.9
16478920,8/23/2022,123491,947,7.2
16478920,8/23/2022,125729,738,6.8
16478920,8/23/2022,127841,423,2.3
16478920,8/23/2022,126234,786,7.9
16478920,8/23/2022,164945,518,2.4
16478920,8/23/2022,134875,207,2.9
16478920,8/23/2022,147853,470,4.5
16478920,8/23/2022,141023,728,2
16478920,8/23/2022,245984,673,4.8
16478920,8/23/2022,345789,0,3
16478920,8/23/2022,476254,815,7.4
16478920,8/23/2022,741354,689,7.3
16478920,8/23/2022,632148,277,4.5
16478920,8/23/2022,258741,328,3.2
16478920,8/23/2022,963258,770,3.3
16478920,8/23/2022,789654,880,4.8
16478920,8/23/2022,654123,997,4.3
16478920,8/23/2022,123654,53,2.3
16478920,8/23/2022,456987,645,2.9
16478920,8/23/2022,547812,665,7.8
16478920,8/23/2022,982147,307,3.2
16478920,8/23/2022,854187,832,7.4
16478920,8/23/2022,683192,864,6.3
16478920,8/23/2022,885962,492,4.1
16478920,8/24/2022,125689,165,3.7
16478920,8/24/2022,127843,551,3.2
16478920,8/24/2022,123491,130,4.5
16478920,8/24/2022,125729,578,5.3
16478920,8/24/2022,127841,375,2.7
16478920,8/24/2022,126234,679,6.1
16478920,8/24/2022,164945,217,6.3
16478920,8/24/2022,134875,305,6.6
16478920,8/24/2022,147853,953,6
16478920,8/24/2022,141023,413,4.3
16478920,8/24/2022,245984,679,5.1
16478920,8/24/2022,345789,404,3.1
16478920,8/24/2022,476254,936,3.4
16478920,8/24/2022,741354,398,3
16478920,8/24/2022,632148,659,2
16478920,8/24/2022,258741,171,5.3
16478920,8/24/2022,963258,768,3.2
16478920,8/24/2022,789654,969,2.3
16478920,8/24/2022,654123,69,5.6
16478920,8/24/2022,123654,420,3.6
16478920,8/24/2022,456987,906,6.8
16478920,8/24/2022,547812,608,3.9
16478920,8/24/2022,982147,295,2.6
16478920,8/24/2022,854187,291,3.4
16478920,8/24/2022,683192,985,6.4
16478920,8/24/2022,885962,50,5
16478920,8/25/2022,125689,583,4
16478920,8/25/2022,127843,981,3.8
16478920,8/25/2022,123491,250,7.9
16478920,8/25/2022,125729,781,6.1
16478920,8/25/2022,127841,421,6
16478920,8/25/2022,126234,590,3.6
16478920,8/25/2022,164945,832,4.6
16478920,8/25/2022,134875,975,3.9
16478920,8/25/2022,147853,811,4
16478920,8/25/2022,141023,381,4.2
16478920,8/25/2022,245984,330,6.7
16478920,8/25/2022,345789,505,6
16478920,8/25/2022,476254,832,2
16478920,8/25/2022,741354,972,4.4
16478920,8/25/2022,632148,251,2.2
16478920,8/25/2022,258741,751,2.6
16478920,8/25/2022,963258,72,4.8
16478920,8/25/2022,789654,615,8
16478920,8/25/2022,654123,907,3.3
16478920,8/25/2022,123654,613,7.5
16478920,8/25/2022,456987,956,7.1
16478920,8/25/2022,547812,856,3.4
16478920,8/25/2022,982147,780,2
16478920,8/25/2022,854187,982,3
16478920,8/25/2022,683192,114,3.9
16478920,8/25/2022,885962,471,6.5
16478920,8/26/2022,125689,713,5.7
16478920,8/26/2022,127843,720,3.9
16478920,8/26/2022,123491,464,3.4
16478920,8/26/2022,125729,67,4.7
16478920,8/26/2022,127841,851,7.6
16478920,8/26/2022,126234,910,6.2
16478920,8/26/2022,164945,967,7.4
16478920,8/26/2022,134875,925,4.4
16478920,8/26/2022,147853,284,6
16478920,8/26/2022,141023,572,2.6
16478920,8/26/2022,245984,301,4.3
16478920,8/26/2022,345789,626,6.5
16478920,8/26/2022,476254,873,5.8
16478920,8/26/2022,741354,530,3.9
16478920,8/26/2022,632148,846,7.9
16478920,8/26/2022,258741,268,2.3
16478920,8/26/2022,963258,892,4.3
16478920,8/26/2022,789654,616,7.7
16478920,8/26/2022,654123,736,6.9
16478920,8/26/2022,123654,288,7.9
16478920,8/26/2022,456987,218,3.4
16478920,8/26/2022,547812,568,2.4
16478920,8/26/2022,982147,825,2.2
16478920,8/26/2022,854187,634,7.3
16478920,8/26/2022,683192,550,2.5
16478920,8/26/2022,885962,781,2.4
16478920,8/29/2022,125689,11,5.3
16478920,8/29/2022,127843,297,3.3
16478920,8/29/2022,123491,583,3.1
16478920,8/29/2022,125729,502,4.1
16478920,8/29/2022,127841,399,2.5
16478920,8/29/2022,126234,279,6.1
16478920,8/29/2022,164945,582,3.6
16478920,8/29/2022,134875,714,3.7
16478920,8/29/2022,147853,42,4.4
16478920,8/29/2022,141023,174,3
16478920,8/29/2022,245984,766,3.1
16478920,8/29/2022,345789,21,5.3
16478920,8/29/2022,476254,750,2.9
16478920,8/29/2022,741354,581,7.8
16478920,8/29/2022,632148,402,2.1
16478920,8/29/2022,258741,592,6.6
16478920,8/29/2022,963258,238,4.3
16478920,8/29/2022,789654,511,3.2
16478920,8/29/2022,654123,451,3.8
16478920,8/29/2022,123654,579,3.8
16478920,8/29/2022,456987,324,6.2
16478920,8/29/2022,547812,194,3.4
16478920,8/29/2022,982147,683,4.7
16478920,8/29/2022,854187,35,5.4
16478920,8/29/2022,683192,397,4.6
16478920,8/29/2022,885962,508,2
16478920,8/30/2022,125689,474,3.7
16478920,8/30/2022,127843,229,2.4
16478920,8/30/2022,123491,649,2.5
16478920,8/30/2022,125729,71,2.1
16478920,8/30/2022,127841,868,6.2
16478920,8/30/2022,126234,731,5.3
16478920,8/30/2022,164945,126,2.5
16478920,8/30/2022,134875,246,3.6
16478920,8/30/2022,147853,154,2.4
16478920,8/30/2022,141023,361,3.1
16478920,8/30/2022,245984,709,4.4
16478920,8/30/2022,345789,862,3.8
16478920,8/30/2022,476254,914,3.1
16478920,8/30/2022,741354,323,6.9
16478920,8/30/2022,632148,443,3.9
16478920,8/30/2022,258741,40,3.7
16478920,8/30/2022,963258,323,5.2
16478920,8/30/2022,789654,561,3.4
16478920,8/30/2022,654123,636,4.4
16478920,8/30/2022,123654,820,2.7
16478920,8/30/2022,456987,332,3.3
16478920,8/30/2022,547812,426,5
16478920,8/30/2022,982147,792,5.4
16478920,8/30/2022,854187,191,2
16478920,8/30/2022,683192,679,2.6
16478920,8/30/2022,885962,489,5.1
16478920,8/31/2022,125689,468,3
16478920,8/31/2022,127843,217,7.9
16478920,8/31/2022,123491,673,2.4
16478920,8/31/2022,125729,334,2.1
16478920,8/31/2022,127841,873,2.9
16478920,8/31/2022,126234,58,6.9
16478920,8/31/2022,164945,202,2.5
16478920,8/31/2022,134875,509,6
16478920,8/31/2022,147853,867,7.5
16478920,8/31/2022,141023,978,2.5
16478920,8/31/2022,245984,794,3.9
16478920,8/31/2022,345789,300,3.3
16478920,8/31/2022,476254,121,7.4
16478920,8/31/2022,741354,21,4.7
16478920,8/31/2022,632148,519,3.6
16478920,8/31/2022,258741,678,3.1
16478920,8/31/2022,963258,155,5.7
16478920,8/31/2022,789654,319,5.2
16478920,8/31/2022,654123,172,6.8
16478920,8/31/2022,123654,926,8
16478920,8/31/2022,456987,823,3
16478920,8/31/2022,547812,667,6.8
16478920,8/31/2022,982147,894,2.8
16478920,8/31/2022,854187,865,7.6
16478920,8/31/2022,683192,745,6.8
16478920,8/31/2022,885962,272,3.3
16478920,9/1/2022,125689,65,5.4
16478920,9/1/2022,127843,741,7.8
16478920,9/1/2022,123491,617,2.7
16478920,9/1/2022,125729,623,2.7
16478920,9/1/2022,127841,680,4.9
16478920,9/1/2022,126234,425,5.8
16478920,9/1/2022,164945,397,3.7
16478920,9/1/2022,134875,20,3.8
16478920,9/1/2022,147853,928,3.9
16478920,9/1/2022,141023,309,2.6
16478920,9/1/2022,245984,137,2.7
16478920,9/1/2022,345789,724,2.1
16478920,9/1/2022,476254,851,3.2
16478920,9/1/2022,741354,415,6.2
16478920,9/1/2022,632148,560,3.3
16478920,9/1/2022,258741,556,2.1
16478920,9/1/2022,963258,418,2.9
16478920,9/1/2022,789654,530,2.5
16478920,9/1/2022,654123,317,2.2
16478920,9/1/2022,123654,532,2.5
16478920,9/1/2022,456987,724,3.5
16478920,9/1/2022,547812,417,3.9
16478920,9/1/2022,982147,827,2.3
16478920,9/1/2022,854187,317,6.4
16478920,9/1/2022,683192,404,3.3
16478920,9/1/2022,885962,788,4.1
16478920,9/2/2022,125689,528,7.3
16478920,9/2/2022,127843,244,5.6
16478920,9/2/2022,123491,983,2.6
16478920,9/2/2022,125729,873,3.6
16478920,9/2/2022,127841,411,3.3
16478920,9/2/2022,126234,935,3.9
16478920,9/2/2022,164945,161,3.1
16478920,9/2/2022,134875,1,7.1
16478920,9/2/2022,147853,776,3.9
16478920,9/2/2022,141023,709,3.1
16478920,9/2/2022,245984,430,4.1
16478920,9/2/2022,345789,806,3.3
16478920,9/2/2022,476254,428,5.4
16478920,9/2/2022,741354,173,2.2
16478920,9/2/2022,632148,529,3.4
16478920,9/2/2022,258741,541,3.9
16478920,9/2/2022,963258,761,4.2
16478920,9/2/2022,789654,207,2.6
16478920,9/2/2022,654123,28,3.9
16478920,9/2/2022,123654,953,2.7
16478920,9/2/2022,456987,150,4.5
16478920,9/2/2022,547812,466,6.9
16478920,9/2/2022,982147,67,4.8
16478920,9/2/2022,854187,805,3.9
16478920,9/2/2022,683192,687,4.3
16478920,9/2/2022,885962,49,3.9
16478920,9/5/2022,125689,683,5.2
16478920,9/5/2022,127843,767,5.2
16478920,9/5/2022,123491,82,3.5
16478920,9/5/2022,125729,845,7.3
16478920,9/5/2022,127841,545,3.3
16478920,9/5/2022,126234,161,2.4
16478920,9/5/2022,164945,246,7.5
16478920,9/5/2022,134875,594,7.5
16478920,9/5/2022,147853,69,2.9
16478920,9/5/2022,141023,553,6.4
16478920,9/5/2022,245984,958,4.1
16478920,9/5/2022,345789,611,2.6
16478920,9/5/2022,476254,441,2.7
16478920,9/5/2022,741354,706,7.5
16478920,9/5/2022,632148,124,6.4
16478920,9/5/2022,258741,414,5.2
16478920,9/5/2022,963258,96,5.3
16478920,9/5/2022,789654,83,3.2
16478920,9/5/2022,654123,869,6.2
16478920,9/5/2022,123654,844,3.7
16478920,9/5/2022,456987,529,5.2
16478920,9/5/2022,547812,753,7.8
16478920,9/5/2022,982147,401,6
16478920,9/5/2022,854187,495,6.3
16478920,9/5/2022,683192,528,3.3
16478920,9/5/2022,885962,226,4.4
16478920,9/6/2022,125689,453,2.7
16478920,9/6/2022,127843,163,2.1
16478920,9/6/2022,123491,34,3.7
16478920,9/6/2022,125729,823,4.5
16478920,9/6/2022,127841,874,2.9
16478920,9/6/2022,126234,545,3.2
16478920,9/6/2022,164945,892,3.8
16478920,9/6/2022,134875,259,3.3
16478920,9/6/2022,147853,790,4.4
16478920,9/6/2022,141023,357,3.4
16478920,9/6/2022,245984,872,6.7
16478920,9/6/2022,345789,85,6.2
16478920,9/6/2022,476254,676,2.5
16478920,9/6/2022,741354,718,5.5
16478920,9/6/2022,632148,401,2.3
16478920,9/6/2022,258741,702,2.3
16478920,9/6/2022,963258,434,5.1
16478920,9/6/2022,789654,644,4.2
16478920,9/6/2022,654123,659,4.5
16478920,9/6/2022,123654,519,3.4
16478920,9/6/2022,456987,980,3.4
16478920,9/6/2022,547812,584,3.6
16478920,9/6/2022,982147,317,6.3
16478920,9/6/2022,854187,381,7.8
16478920,9/6/2022,683192,520,6.4
16478920,9/6/2022,885962,830,3.8
16478920,9/7/2022,125689,564,6.4
16478920,9/7/2022,127843,50,5.4
16478920,9/7/2022,123491,203,7.6
16478920,9/7/2022,125729,52,5.9
16478920,9/7/2022,127841,378,2.4
16478920,9/7/2022,126234,460,7.7
16478920,9/7/2022,164945,280,4.5
16478920,9/7/2022,134875,230,2.9
16478920,9/7/2022,147853,919,2.4
16478920,9/7/2022,141023,406,2.3
16478920,9/7/2022,245984,923,5
16478920,9/7/2022,345789,910,3.7
16478920,9/7/2022,476254,494,3.5
16478920,9/7/2022,741354,590,4.9
16478920,9/7/2022,632148,880,7.1
16478920,9/7/2022,258741,398,4.3
16478920,9/7/2022,963258,393,5.5
16478920,9/7/2022,789654,68,2.6
16478920,9/7/2022,654123,534,4.5
16478920,9/7/2022,123654,600,3.5
16478920,9/7/2022,456987,404,3.1
16478920,9/7/2022,547812,290,3.8
16478920,9/7/2022,982147,62,3.1
16478920,9/7/2022,854187,919,4.1
16478920,9/7/2022,683192,20,2.6
16478920,9/7/2022,885962,91,3.7
16478920,9/8/2022,125689,363,5.9
16478920,9/8/2022,127843,727,2.2
16478920,9/8/2022,123491,544,7.8
16478920,9/8/2022,125729,854,7.4
16478920,9/8/2022,127841,91,3.9
16478920,9/8/2022,126234,979,5.3
16478920,9/8/2022,164945,442,4.2
16478920,9/8/2022,134875,823,2.7
16478920,9/8/2022,147853,917,6.7
16478920,9/8/2022,141023,936,3.7
16478920,9/8/2022,245984,804,7.9
16478920,9/8/2022,345789,553,2.8
16478920,9/8/2022,476254,753,3
16478920,9/8/2022,741354,357,2
16478920,9/8/2022,632148,173,6
16478920,9/8/2022,258741,809,7.1
16478920,9/8/2022,963258,80,6.2
16478920,9/8/2022,789654,756,7.4
16478920,9/8/2022,654123,418,3.6
16478920,9/8/2022,123654,317,3.9
16478920,9/8/2022,456987,109,3.8
16478920,9/8/2022,547812,491,4.4
16478920,9/8/2022,982147,77,5.1
16478920,9/8/2022,854187,706,2.8
16478920,9/8/2022,683192,169,2.5
16478920,9/8/2022,885962,380,2.2
16478920,9/9/2022,125689,668,4.4
16478920,9/9/2022,127843,668,3.5
16478920,9/9/2022,123491,271,7.7
16478920,9/9/2022,125729,974,2.7
16478920,9/9/2022,127841,700,4.9
16478920,9/9/2022,126234,383,7.5
16478920,9/9/2022,164945,496,5.9
16478920,9/9/2022,134875,24,6.2
16478920,9/9/2022,147853,485,6.4
16478920,9/9/2022,141023,999,3.7
16478920,9/9/2022,245984,345,4.9
16478920,9/9/2022,345789,333,6.1
16478920,9/9/2022,476254,257,2.6
16478920,9/9/2022,741354,171,3.1
16478920,9/9/2022,632148,140,4
16478920,9/9/2022,258741,673,4.2
16478920,9/9/2022,963258,338,5.9
16478920,9/9/2022,789654,976,5.5
16478920,9/9/2022,654123,402,5.8
16478920,9/9/2022,123654,503,2.4
16478920,9/9/2022,456987,857,5.3
16478920,9/9/2022,547812,771,3.6
16478920,9/9/2022,982147,604,3
16478920,9/9/2022,854187,685,3.6
16478920,9/9/2022,683192,796,7.3
16478920,9/9/2022,885962,120,8
16478920,9/12/2022,125689,93,3.8
16478920,9/12/2022,127843,40,2.4
16478920,9/12/2022,123491,678,2.3
16478920,9/12/2022,125729,677,3.9
16478920,9/12/2022,127841,765,6.5
16478920,9/12/2022,126234,14,7.4
16478920,9/12/2022,164945,739,4.6
16478920,9/12/2022,134875,907,2.7
16478920,9/12/2022,147853,128,7
16478920,9/12/2022,141023,232,2.2
16478920,9/12/2022,245984,824,7.7
16478920,9/12/2022,345789,680,5
16478920,9/12/2022,476254,97,3
16478920,9/12/2022,741354,458,3.9
16478920,9/12/2022,632148,918,4.4
16478920,9/12/2022,258741,926,5.7
16478920,9/12/2022,963258,790,6.3
16478920,9/12/2022,789654,805,7.1
16478920,9/12/2022,654123,103,2.4
16478920,9/12/2022,123654,948,3.5
16478920,9/12/2022,456987,155,4
16478920,9/12/2022,547812,740,5.9
16478920,9/12/2022,982147,249,7.3
16478920,9/12/2022,854187,960,2.7
16478920,9/12/2022,683192,825,7.6
16478920,9/12/2022,885962,466,7.1
16478920,9/13/2022,125689,305,4.6
16478920,9/13/2022,127843,634,6.9
16478920,9/13/2022,123491,225,4.8
16478920,9/13/2022,125729,800,3.3
16478920,9/13/2022,127841,848,2.5
16478920,9/13/2022,126234,199,3.7
16478920,9/13/2022,164945,605,2.6
16478920,9/13/2022,134875,62,5.8
16478920,9/13/2022,147853,71,2.1
16478920,9/13/2022,141023,258,4.8
16478920,9/13/2022,245984,600,3.9
16478920,9/13/2022,345789,209,2.7
16478920,9/13/2022,476254,825,5.6
16478920,9/13/2022,741354,218,3.9
16478920,9/13/2022,632148,89,2.6
16478920,9/13/2022,258741,257,2.6
16478920,9/13/2022,963258,189,4.5
16478920,9/13/2022,789654,910,2.9
16478920,9/13/2022,654123,72,3.4
16478920,9/13/2022,123654,268,2.6
16478920,9/13/2022,456987,298,3.7
16478920,9/13/2022,547812,151,5
16478920,9/13/2022,982147,312,3.6
16478920,9/13/2022,854187,59,5.7
16478920,9/13/2022,683192,688,6.7
16478920,9/13/2022,885962,807,3.6
16478920,9/14/2022,125689,416,4.3
16478920,9/14/2022,127843,29,2.1
16478920,9/14/2022,123491,189,3.9
16478920,9/14/2022,125729,80,5.7
16478920,9/14/2022,127841,591,5
16478920,9/14/2022,126234,628,2.4
16478920,9/14/2022,164945,590,6.2
16478920,9/14/2022,134875,21,2.6
16478920,9/14/2022,147853,848,3.2
16478920,9/14/2022,141023,798,2.9
16478920,9/14/2022,245984,51,4.2
16478920,9/14/2022,345789,919,8
16478920,9/14/2022,476254,333,4.1
16478920,9/14/2022,741354,172,4.6
16478920,9/14/2022,632148,313,5.5
16478920,9/14/2022,258741,864,6.6
16478920,9/14/2022,963258,998,3
16478920,9/14/2022,789654,359,3.8
16478920,9/14/2022,654123,233,7.3
16478920,9/14/2022,123654,709,2.6
16478920,9/14/2022,456987,556,5.4
16478920,9/14/2022,547812,501,3.2
16478920,9/14/2022,982147,170,4.4
16478920,9/14/2022,854187,194,2.7
16478920,9/14/2022,683192,382,3.8
16478920,9/14/2022,885962,507,5.9
16478920,9/15/2022,125689,226,2.4
16478920,9/15/2022,127843,409,2.3
16478920,9/15/2022,123491,659,3.1
16478920,9/15/2022,125729,772,4.7
16478920,9/15/2022,127841,371,7.3
16478920,9/15/2022,126234,792,7.4
16478920,9/15/2022,164945,743,5.6
16478920,9/15/2022,134875,440,4.1
16478920,9/15/2022,147853,728,7.4
16478920,9/15/2022,141023,794,3.7
16478920,9/15/2022,245984,316,2.1
16478920,9/15/2022,345789,915,2.1
16478920,9/15/2022,476254,664,7
16478920,9/15/2022,741354,597,5.2
16478920,9/15/2022,632148,865,5
16478920,9/15/2022,258741,563,2.5
16478920,9/15/2022,963258,824,2.5
16478920,9/15/2022,789654,323,4.3
16478920,9/15/2022,654123,630,3.1
16478920,9/15/2022,123654,411,6
16478920,9/15/2022,456987,269,4.2
16478920,9/15/2022,547812,302,2.5
16478920,9/15/2022,982147,382,6.6
16478920,9/15/2022,854187,756,6.8
16478920,9/15/2022,683192,139,2.3
16478920,9/15/2022,885962,845,4.9
16478920,9/16/2022,125689,14,6.7
16478920,9/16/2022,127843,792,5.6
16478920,9/16/2022,123491,147,6.2
16478920,9/16/2022,125729,865,2.8
16478920,9/16/2022,127841,938,7.9
16478920,9/16/2022,126234,374,5.9
16478920,9/16/2022,164945,254,3.4
16478920,9/16/2022,134875,904,4.7
16478920,9/16/2022,147853,211,7.2
16478920,9/16/2022,141023,585,2.9
16478920,9/16/2022,245984,359,2.2
16478920,9/16/2022,345789,209,3.5
16478920,9/16/2022,476254,861,6.2
16478920,9/16/2022,741354,198,4.1
16478920,9/16/2022,632148,152,4.1
16478920,9/16/2022,258741,253,3
16478920,9/16/2022,963258,653,2.9
16478920,9/16/2022,789654,37,6.4
16478920,9/16/2022,654123,365,5.2
16478920,9/16/2022,123654,500,4.8
16478920,9/16/2022,456987,649,6.6
16478920,9/16/2022,547812,420,7.9
16478920,9/16/2022,982147,226,5.7
16478920,9/16/2022,854187,446,7.2
16478920,9/16/2022,683192,358,6.9
16478920,9/16/2022,885962,314,7.9
16478920,9/19/2022,125689,789,4.8
16478920,9/19/2022,127843,332,5.1
16478920,9/19/2022,123491,302,4.8
16478920,9/19/2022,125729,365,5.4
16478920,9/19/2022,127841,657,5.9
16478920,9/19/2022,126234,533,3.4
16478920,9/19/2022,164945,61,2
16478920,9/19/2022,134875,546,2.8
16478920,9/19/2022,147853,971,3.8
16478920,9/19/2022,141023,532,2.7
16478920,9/19/2022,245984,449,5.8
16478920,9/19/2022,345789,358,2.7
16478920,9/19/2022,476254,577,4.7
16478920,9/19/2022,741354,22,2.2
16478920,9/19/2022,632148,963,3.3
16478920,9/19/2022,258741,64,6
16478920,9/19/2022,963258,312,6.5
16478920,9/19/2022,789654,732,2.2
16478920,9/19/2022,654123,925,2.1
16478920,9/19/2022,123654,899,2.5
16478920,9/19/2022,456987,887,7.9
16478920,9/19/2022,547812,467,2.4
16478920,9/19/2022,982147,504,3.7
16478920,9/19/2022,854187,182,3.5
16478920,9/19/2022,683192,406,4.8
16478920,9/19/2022,885962,471,4.1
16478920,9/20/2022,125689,135,6.5
16478920,9/20/2022,127843,292,7.3
16478920,9/20/2022,123491,387,3.1
16478920,9/20/2022,125729,932,3.4
16478920,9/20/2022,127841,673,6.5
16478920,9/20/2022,126234,530,3.8
16478920,9/20/2022,164945,465,3.6
16478920,9/20/2022,134875,323,3.9
16478920,9/20/2022,147853,662,7.1
16478920,9/20/2022,141023,789,2.8
16478920,9/20/2022,245984,143,5.1
16478920,9/20/2022,345789,612,7.9
16478920,9/20/2022,476254,313,7.3
16478920,9/20/2022,741354,597,2.7
16478920,9/20/2022,632148,36,7.7
16478920,9/20/2022,258741,571,5
16478920,9/20/2022,963258,905,7.5
16478920,9/20/2022,789654,144,5.5
16478920,9/20/2022,654123,223,4.2
16478920,9/20/2022,123654,306,6.3
16478920,9/20/2022,456987,57,3
16478920,9/20/2022,547812,122,3.2
16478920,9/20/2022,982147,591,4.2
16478920,9/20/2022,854187,310,8
16478920,9/20/2022,683192,443,2.2
16478920,9/20/2022,885962,245,7.8
16478920,9/21/2022,125689,158,6.8
16478920,9/21/2022,127843,7,2.3
16478920,9/21/2022,123491,425,4.9
16478920,9/21/2022,125729,930,4.2
16478920,9/21/2022,127841,86,7.8
16478920,9/21/2022,126234,646,3.3
16478920,9/21/2022,164945,484,3.3
16478920,9/21/2022,134875,480,7.5
16478920,9/21/2022,147853,13,3.8
16478920,9/21/2022,141023,985,6
16478920,9/21/2022,245984,640,2.9
16478920,9/21/2022,345789,433,2.9
16478920,9/21/2022,476254,288,7.7
16478920,9/21/2022,741354,133,4.1
16478920,9/21/2022,632148,221,4
16478920,9/21/2022,258741,511,2.3
16478920,9/21/2022,963258,215,7.3
16478920,9/21/2022,789654,195,3.7
16478920,9/21/2022,654123,413,2.6
16478920,9/21/2022,123654,529,6
16478920,9/21/2022,456987,319,3.8
16478920,9/21/2022,547812,123,2
16478920,9/21/2022,982147,450,7.3
16478920,9/21/2022,854187,231,7.6
16478920,9/21/2022,683192,665,5
16478920,9/21/2022,885962,821,3.2
16478920,9/22/2022,125689,63,4.3
16478920,9/22/2022,127843,127,7.3
16478920,9/22/2022,123491,639,4.6
16478920,9/22/2022,125729,112,5.4
16478920,9/22/2022,127841,39,4.2
16478920,9/22/2022,126234,569,3.8
16478920,9/22/2022,164945,170,5.8
16478920,9/22/2022,134875,393,2.8
16478920,9/22/2022,147853,682,3.9
16478920,9/22/2022,141023,997,6.6
16478920,9/22/2022,245984,770,2.7
16478920,9/22/2022,345789,451,5.6
16478920,9/22/2022,476254,526,2.3
16478920,9/22/2022,741354,892,3.1
16478920,9/22/2022,632148,766,7
16478920,9/22/2022,258741,802,5.3
16478920,9/22/2022,963258,761,2.8
16478920,9/22/2022,789654,170,3.9
16478920,9/22/2022,654123,950,5.5
16478920,9/22/2022,123654,758,2.7
16478920,9/22/2022,456987,602,2.7
16478920,9/22/2022,547812,513,3.8
16478920,9/22/2022,982147,551,4.6
16478920,9/22/2022,854187,813,6.5
16478920,9/22/2022,683192,400,2.7
16478920,9/22/2022,885962,543,7.8
16478920,9/23/2022,125689,784,2.5
16478920,9/23/2022,127843,346,7
16478920,9/23/2022,123491,731,2.3
16478920,9/23/2022,125729,887,7.5
16478920,9/23/2022,127841,75,8
16478920,9/23/2022,126234,886,3.3
16478920,9/23/2022,164945,786,4.7
16478920,9/23/2022,134875,676,2.3
16478920,9/23/2022,147853,342,2.5
16478920,9/23/2022,141023,427,5.8
16478920,9/23/2022,245984,248,4.4
16478920,9/23/2022,345789,581,7.3
16478920,9/23/2022,476254,767,5.3
16478920,9/23/2022,741354,437,6.4
16478920,9/23/2022,632148,34,7.9
16478920,9/23/2022,258741,427,3.8
16478920,9/23/2022,963258,346,7.5
16478920,9/23/2022,789654,616,4.2
16478920,9/23/2022,654123,964,7.6
16478920,9/23/2022,123654,303,6.8
16478920,9/23/2022,456987,286,3.8
16478920,9/23/2022,547812,566,6.3
16478920,9/23/2022,982147,774,4.3
16478920,9/23/2022,854187,898,5.7
16478920,9/23/2022,683192,450,7.8
16478920,9/23/2022,885962,928,3.1
16478920,9/26/2022,125689,433,2.5
16478920,9/26/2022,127843,266,3.8
16478920,9/26/2022,123491,458,2.1
16478920,9/26/2022,125729,296,5.5
16478920,9/26/2022,127841,465,6.5
16478920,9/26/2022,126234,354,3.4
16478920,9/26/2022,164945,619,2.7
16478920,9/26/2022,134875,658,3.5
16478920,9/26/2022,147853,389,7.6
16478920,9/26/2022,141023,886,5.6
16478920,9/26/2022,245984,834,2.7
16478920,9/26/2022,345789,739,7.6
16478920,9/26/2022,476254,624,5
16478920,9/26/2022,741354,904,2.3
16478920,9/26/2022,632148,953,3.6
16478920,9/26/2022,258741,838,3.6
16478920,9/26/2022,963258,60,3.8
16478920,9/26/2022,789654,37,7.8
16478920,9/26/2022,654123,288,3.8
16478920,9/26/2022,123654,957,6.6
16478920,9/26/2022,456987,619,3.3
16478920,9/26/2022,547812,444,2.8
16478920,9/26/2022,982147,297,6.4
16478920,9/26/2022,854187,487,4.5
16478920,9/26/2022,683192,576,7.9
16478920,9/26/2022,885962,215,5
16478920,9/27/2022,125689,815,4.9
16478920,9/27/2022,127843,262,7.8
16478920,9/27/2022,123491,708,3.1
16478920,9/27/2022,125729,936,3.1
16478920,9/27/2022,127841,216,7.8
16478920,9/27/2022,126234,190,3
16478920,9/27/2022,164945,735,3
16478920,9/27/2022,134875,294,6.4
16478920,9/27/2022,147853,887,4.6
16478920,9/27/2022,141023,532,6.8
16478920,9/27/2022,245984,728,4.8
16478920,9/27/2022,345789,548,5.3
16478920,9/27/2022,476254,515,5.4
16478920,9/27/2022,741354,184,5.1
16478920,9/27/2022,632148,56,2.9
16478920,9/27/2022,258741,378,6.8
16478920,9/27/2022,963258,484,6.2
16478920,9/27/2022,789654,578,3.6
16478920,9/27/2022,654123,544,2.9
16478920,9/27/2022,123654,16,6
16478920,9/27/2022,456987,209,3
16478920,9/27/2022,547812,19,4.2
16478920,9/27/2022,982147,666,4.4
16478920,9/27/2022,854187,345,3
16478920,9/27/2022,683192,354,3.8
16478920,9/27/2022,885962,308,3.2
16478920,9/28/2022,125689,365,3.8
16478920,9/28/2022,127843,971,3.6
16478920,9/28/2022,123491,955,6.2
16478920,9/28/2022,125729,922,5.8
16478920,9/28/2022,127841,509,3.2
16478920,9/28/2022,126234,4,5.9
16478920,9/28/2022,164945,380,3.3
16478920,9/28/2022,134875,556,3.4
16478920,9/28/2022,147853,668,6.9
16478920,9/28/2022,141023,535,5.9
16478920,9/28/2022,245984,94,3.5
16478920,9/28/2022,345789,393,2.1
16478920,9/28/2022,476254,479,3.3
16478920,9/28/2022,741354,756,4.6
16478920,9/28/2022,632148,686,2
16478920,9/28/2022,258741,248,2.1
16478920,9/28/2022,963258,753,5.3
16478920,9/28/2022,789654,123,3.8
16478920,9/28/2022,654123,41,5.5
16478920,9/28/2022,123654,469,2.9
